Date,Open,High,Low,Close,Adj Close,Volume
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.8155517578125,219178400
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,71.42120361328125,187572800
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,70.47270965576172,226176800
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,64.89887237548828,286744800
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.57299041748047,285290000
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,67.15670013427734,255598800
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,60.524662017822266,418474000
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.77600860595703,370732000
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,59.05683898925781,322423600
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.65357208251953,324056000
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,60.14429473876953,300233600
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.683467864990234,271857200
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.89442825317383,401693200
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.706993103027344,336752800
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.195491790771484,287531200
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,59.8638916015625,303602000
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,63.01411819458008,252087200
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,60.40518569946289,204216800
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,62.1290283203125,167976400
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,62.00224304199219,197002000
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.73986053466797,176218400
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.72002029418945,165934000
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.86176681518555,129880000
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,63.996726989746094,201820400
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.255496978759766,202887200
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.87449645996094,168895200
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.3426513671875,161834800
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.62515258789062,131022800
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,69.98994445800781,194994800
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,69.35112762451172,131154400
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.90215301513672,157125200
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.95367431640625,215250000
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,67.52243041992188,130015200
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,65.43528747558594,180991600
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.320068359375,116862400
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,67.05916595458984,124814400
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.99512481689453,126161200
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,69.04389190673828,117087600
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.92475891113281,112004800
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.15574645996094,137280800
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.6357421875,183064000
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,70.48245239257812,240616800
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.47970581054688,133568000
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.55255126953125,147751200
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.30108642578125,142333600
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.05937957763672,115215200
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.8221206665039,133838400
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.01520538330078,145946400
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.13504791259766,162301200
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.2157974243164,200622400
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.67787170410156,158929200
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.23048400878906,166348400
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.00296783447266,135178400
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.55802154541016,101729600
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.04693603515625,111504800
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.46505737304688,102688800
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.96381378173828,81803200
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.43572235107422,125522000
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.77310943603516,112945200
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.80733489990234,133560800
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.73155212402344,153532400
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.6874771118164,80791200
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.0517578125,87642800
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.4869384765625,104491200
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.80238342285156,87560400
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.0467529296875,137250400
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.52595520019531,95654400
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.10037994384766,147712400
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.26406860351562,166651600
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.12249755859375,201662400
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.83150482177734,200146000
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.85588836669922,138808800
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.0782699584961,165428800
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.95846557617188,114406400
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.9926986694336,96820400
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.50127410888672,264476000
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.73831939697266,135445200
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,89.61105346679688,212155600
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,88.02924346923828,192623200
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,89.19789123535156,137522400
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,86.45722198486328,205256800
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.44976043701172,130646000
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,89.1881103515625,140223200
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.0194091796875,110737200
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.0194091796875,114041600
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.40068054199219,118655600
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,91.11709594726562,112424400
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.23921203613281,117092000
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,93.64018249511719,125642800
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,93.8039779663086,90257200
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,93.37124633789062,191649200
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.91639709472656,170989200
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,95.56916809082031,153198000
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.39319610595703,110577600
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,94.2024917602539,92186800
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,96.18769073486328,90318000
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.86016082763672,103433200
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,95.12664794921875,89001600
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,90.79682922363281,197004400
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,90.5718994140625,185438800
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,92.71847534179688,121214000
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,91.19532775878906,103625600
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.94338989257812,90329200
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,94.06803131103516,158130000
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,103.9158935546875,374336800
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,106.53431701660156,308151200
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,107.24576568603516,173071600
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,107.6344985961914,121776800
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,111.38977813720703,202428800
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,108.85726165771484,198045600
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,110.43946838378906,212403600
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,107.15501403808594,187902400
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,110.71623229980469,165598000
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,112.6756362915039,210082000
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,112.57522583007812,165565200
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,112.28130340576172,119561600
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,113.2169418334961,105633600
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,113.3589859008789,145538000
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,115.87437438964844,126907200
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,121.84568786621094,338054800
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,123.302978515625,345937600
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,122.29143524169922,211495600
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,123.95447540283203,163022400
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,122.47265625,155552400
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,122.2742919921875,187630000
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,126.4208755493164,225702700
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,131.45654296875,151948100
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,128.7329559326172,200119000
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,118.4264907836914,257599600
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,118.50487518310547,332607200
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,110.53009033203125,231366600
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,114.93875122070312,176940500
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,111.18649291992188,182274400
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,109.72672271728516,180860300
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,113.01854705810547,140150100
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,113.19487762451172,184642000
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,109.85407257080078,154679000
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,108.10042572021484,178011000
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,104.67145538330078,287104900
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,107.84569549560547,195713800
